NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지
3232,수약국,약국,02-444-5009,05055,"서울특별시 광진구 자양로 95, (자양동, 도광빌딩)",
3233,연세안안과의원,의원,02-446-6675,05055,"서울특별시 광진구 자양로 95, 8층 (자양동, 도광빌딩)",
3234,유앤장이비인후과의원,의원,02-447-0077,04953,"서울특별시 광진구 천호대로 653, (중곡동)",
3235,한솔마취통증의학과의원,의원,446-3480,04953,"서울특별시 광진구 천호대로 653, 4층 (중곡동)",http://hansolpain.co.kr/
3236,내곡숲약국,약국,02-575-0119,06800,"서울특별시 서초구 헌릉로 176, 서울영동농협종합시설 지하1층 (내곡동)",
3237,서동수위드어스정신건강의학과의원,의원,02-576-0691,06800,"서울특별시 서초구 헌릉로 176, 서울영동농협종합시설 4층 403~405호 (내곡동)",
3238,연세자연애치과의원,치과의원,02-576-2275,06800,"서울특별시 서초구 헌릉로 176, 서울영동농협종합시설 3층 1호 (내곡동)",
3239,진주약국,약국,02-446-8279,05056,"서울특별시 광진구 자양로15길 9, (자양동)",
3240,참사랑가정의학과의원,의원,02-2201-6663,05056,"서울특별시 광진구 자양로15길 9, (자양동)",
3241,참약국,약국,02-457-2922,05056,"서울특별시 광진구 자양로15길 9, 3층 (자양동)",
3242,심심한의원,한의원,02-445-4312,06329,"서울특별시 강남구 개포로82길 5-8, 성지빌딩 201호 (개포동)",
3243,연세미플러스치과의원,치과의원,02-3436-7528,05043,"서울특별시 광진구 자양로 116, 2층 208호 (구의동, 웰츠타워)",
3244,오석한방병원,한방병원,02-454-7582,05043,"서울특별시 광진구 자양로 116, 301~307호,310~312호 (구의동, 웰츠타워)",
3245,금성약국,약국,02-447-1500,05043,"서울특별시 광진구 자양로 112, 111호,112호,113호 (구의동)",
3246,우성약국,약국,02-423-4080,05571,"서울특별시 송파구 올림픽로4길 42, (잠실동, 우상나상가 3층)",
3247,프리마약국,약국,02-412-1212,05571,"서울특별시 송파구 올림픽로4길 42, 109호 (잠실동, 프리마상가 109호)",
3248,삼우약국,약국,02-3411-0841,06329,"서울특별시 강남구 개포로82길 11, 101호 (개포동)",
3249,천화당한의원,한의원,02-3411-5159,06329,"서울특별시 강남구 개포로82길 11, 삼우빌딩 207호 (개포동)",
3250,해마루부부한의원,한의원,455-3355,05055,"서울특별시 광진구 자양로15길 14, 2층 (자양동)",
3251,서울연세임정규우상치과의원,치과의원,02-444-6969,04953,"서울특별시 광진구 천호대로 647, 2층 (중곡동)",
3252,경희일등한의원,한의원,02-2201-7007,05057,"서울특별시 광진구 자양로15길 15, 3층 (자양동)",
3253,더치과의원,치과의원,02-446-7583,05057,"서울특별시 광진구 자양로15길 15, 2층 (자양동, 근정빌딩)",
3254,굿모닝의원,의원,02-456-1600,05060,"서울특별시 광진구 자양로9길 77, 4층 (자양동)",
3255,서울허브치과의원,치과의원,455-2879,05060,"서울특별시 광진구 자양로9길 77, 3층 (자양동, 필산빌딩)",
3256,아이치과의원,치과의원,3411-6211,06329,"서울특별시 강남구 개포로82길 7, 202호 203호 (개포동, 삼성빌딩)",
3257,자양경희한의원,한의원,02-3425-1075,05060,"서울특별시 광진구 자양로9길 77, 2층 (자양동)",
3258,자양하나약국,약국,070-4400-6206,05060,"서울특별시 광진구 자양로9길 77, (자양동)",
3259,현대마취통증의학과의원,의원,02-455-5113,05060,"서울특별시 광진구 자양로9길 77, 2층 (자양동, 필산빌딩)",
3260,더서울치과의원,치과의원,02-2201-7528,05031,"서울특별시 광진구 광나루로 508, 2층 (구의동, 일진빌딩)",http://www.theseoul.net
3261,해온마취통증의학과의원,의원,02-456-9703,05031,"서울특별시 광진구 광나루로 508, 2층 201호 (구의동)",
3262,현약국,약국,070-4240-1131,05031,"서울특별시 광진구 광나루로 508, (구의동)",
3263,김신응내과의원,의원,02-454-5080,05055,"서울특별시 광진구 자양로15길 18, (자양동)",
3264,누리온누리약국,약국,02-446-0245,05055,"서울특별시 광진구 자양로15길 18, 1층 (자양동, 혜성빌딩)",
3265,하나치과의원,치과의원,02-452-5663,05055,"서울특별시 광진구 자양로15길 18, 3층 (자양동, 혜성빌딩)",
3266,광진재활의학과의원,의원,02-2201-3636,05026,"서울특별시 광진구 자양로 109, 2층 (자양동, 구의현대홈시티)",
3267,메이퓨어의원,의원,02-456-7737,05026,"서울특별시 광진구 자양로 109, 3층 301, 302호 (자양동)",
3268,사랑의치과의원,치과의원,02-446-2828,05026,"서울특별시 광진구 자양로 109, 2층 (자양동, 현대홈시티)",
3269,유지민정신건강의학과의원,의원,02-452-2030,05026,"서울특별시 광진구 자양로 109, 202호 (자양동, 구의현대홈시티)",
3270,조은우리약국,약국,02-453-4848,05026,"서울특별시 광진구 자양로 109, 104호 (자양동)",
3271,프리마여성의원,의원,02-455-1356,05026,"서울특별시 광진구 자양로 109, 2층 201호 (자양동, 구의현대홈시티)",
3272,연세미초롬의원,의원,02-444-6326,05058,"서울특별시 광진구 자양로13길 47, 2층 (자양동)",
3273,옵티마세란약국,약국,02-3436-9714,05058,"서울특별시 광진구 자양로13길 47, 1층 (자양동, 욱영빌딩)",
3274,강남퍼스트재활의학과의원,의원,02-3411-5656,06329,"서울특별시 강남구 개포로 504, 메트하임 2층(201~202)호 3층 (302~304)호 (개포동)",
3275,개포어울림치과의원,치과의원,02-3412-2876,06329,"서울특별시 강남구 개포로 504, 메트하임 4층 403, 404호 (개포동)",
3276,경희본한의원,한의원,02-451-5438,06329,"서울특별시 강남구 개포로 504, 메트하임 6층 604호 (개포동)",
3277,구의메트로신경외과의원,의원,02-3436-9933,05026,"서울특별시 광진구 아차산로 361, 2층 (자양동)",
3278,더참사랑약국,약국,02-455-7077,05026,"서울특별시 광진구 아차산로 361, 1층 (자양동)",
3279,박태수치과의원,치과의원,02-457-1011,05043,"서울특별시 광진구 자양로 126, 306호 (구의동, 성지하이츠빌딩)",
3280,서울훈훈한치과의원,치과의원,02-452-2080,05026,"서울특별시 광진구 아차산로 361, 4층 (자양동)",
3281,연세소담정신건강의학과의원,의원,02-451-8275,06329,"서울특별시 강남구 개포로 504, 메트하임 502, 504호 (개포동)",
3282,연세펠리체여성의원,의원,02-448-5656,06329,"서울특별시 강남구 개포로 504, 메트하임 5,7층 503,708호 (개포동)",
3283,우영한의원,한의원,02-415-2570,05043,"서울특별시 광진구 자양로 126, 성지하이츠 3층 302호 (구의동)",
3284,이상피부과의원,의원,02-451-2301,06329,"서울특별시 강남구 개포로 504, 메트하임 601,602,603호 (개포동)",
3285,조은내과의원,의원,02-3414-0173,06329,"서울특별시 강남구 개포로 504, 메트하임 401,402,501호 (개포동)",
3286,한마음온누리약국,약국,02-000-0000,06329,"서울특별시 강남구 개포로 504, 메트하임 1층 106호 (개포동)",
3287,한마음의원,의원,02-455-2264,05043,"서울특별시 광진구 자양로 126, (구의동)",
3288,제니스병원,병원,02-3436-8888,04993,"서울특별시 광진구 자양로 215, (구의동)",www.zenithonco.co.kr/
3289,광생한의원,한의원,02-3437-7007,05058,"서울특별시 광진구 자양로11길 62, 2층 (자양동)",
3290,화양치과의원,치과의원,02-456-6628,04976,"서울특별시 광진구 광나루로 507, 2층 (구의동)",
3291,서울삼성치과의원,치과의원,02-457-7528,05100,"서울특별시 광진구 뚝섬로 642, 2층 (자양동)",https://blog.naver.com/ysrtdental
3292,경희천수한의원,한의원,02-446-1275,05057,"서울특별시 광진구 자양로13가길 2, 1층 (자양동)",
3293,청계산트리니티의원,의원,02-6978-9299,06806,"서울특별시 서초구 원터2길 7, 1층 (원지동)",
3294,SC제일산부인과의원,의원,02-447-3111,05031,"서울특별시 광진구 광나루로 506, (구의동)",http://www.samsungcheil.com
3295,단하한의원,한의원,02-452-8875,05057,"서울특별시 광진구 자양로15길 27, 2층 (자양동)",
3296,행복한약국,약국,02-447-7114,05057,"서울특별시 광진구 자양로15길 27, 1층 (자양동)",
3297,강남지승재약선당한의원,한의원,02-459-7888,06329,"서울특별시 강남구 삼성로 38, 개포빌딩 203호 (개포동)",
3298,개포한의원,한의원,02-3411-9990,06329,"서울특별시 강남구 삼성로 38, 개포빌딩 201호 (개포동)",
3299,김호중이비인후과의원,의원,02-3412-0107,06329,"서울특별시 강남구 삼성로 38, 개포빌딩 3층 302호 (개포동)",http://home.megapass.co.kr/~khjent/
3300,나눔정신건강의학과의원,의원,02-445-5575,06329,"서울특별시 강남구 삼성로 38, 개포빌딩 4층 403호 (개포동)",
3301,메디칼미래약국,약국,02-445-1342,06329,"서울특별시 강남구 삼성로 38, 306호 (개포동, 개포빌딩)",
3302,메디팜보문약국,약국,02-459-2763,06329,"서울특별시 강남구 삼성로 38, 1층 113호 (개포동, 개포빌딩)",
3303,성모바른의원,의원,02-3411-8575,06329,"서울특별시 강남구 삼성로 38, 개포빌딩 3층 303호 (개포동)",
3304,이재학치과의원,치과의원,3412-2875,06329,"서울특별시 강남구 삼성로 38, 개포빌딩 307호 (개포동)",
3305,정경천치과의원,치과의원,02-445-1052,06329,"서울특별시 강남구 삼성로 38, 개포빌딩 208호 (개포동)",
3306,굿모닝약국,약국,454-2486,05026,"서울특별시 광진구 자양로 113, 4층 401-1호 (자양동, 구의 현대 하이엘)",
3307,동신한의원,한의원,02-452-5342,05026,"서울특별시 광진구 자양로 113, 301호 (자양동, 현대하이엘상가)",
3308,이문원비뇨기과의원,의원,02-446-4076,05026,"서울특별시 광진구 자양로 113, 4층 403호 (자양동, 구의 현대 하이엘)",
3309,채규원안과의원,의원,02-452-1001,05026,"서울특별시 광진구 자양로 113, 4층 401호 (자양동, 구의 현대 하이엘)",
3310,최이비인후과의원,의원,02-457-2002,05026,"서울특별시 광진구 자양로 113, 4층 402호 (자양동, 구의 현대 하이엘)",
3311,최치과의원,치과의원,02-453-8787,05026,"서울특별시 광진구 자양로 113, 302호 (자양동)",
3312,정약국,약국,02-3436-4580,05039,"서울특별시 광진구 자양로26길 8, (구의동)",
3313,제일약국,약국,02-446-5383,05055,"서울특별시 광진구 자양로15길 26, 1층 (자양동)",
3314,광진바른약국,약국,02-454-3311,05038,"서울특별시 광진구 자양로 168, 1층 1호 (구의동, 광진 더프레236)",
3315,보라성모이비인후과의원,의원,02-6952-7568,05038,"서울특별시 광진구 자양로 168, 202~204호 (구의동, 광진 더프레236)",
3316,동서울정신건강의학과의원,의원,02-446-1172,05031,"서울특별시 광진구 자양로 186-1, 1층 (구의동)",
3317,원플러스치과의원,치과의원,02-446-0624,05026,"서울특별시 광진구 아차산로 355, 타워더모스트광진아크로텔 2층 204호 (자양동)",
3318,우리들약국,약국,02-452-7120,04950,"서울특별시 광진구 영화사로 30, (중곡동)",
3319,중곡연세가정의학과의원,의원,02-3436-8878,04950,"서울특별시 광진구 영화사로 30, 2층 (중곡동)",http://www.clinic-thin.co.kr
3320,중곡치과의원,치과의원,02-453-2877,04950,"서울특별시 광진구 영화사로 30, 3층 (중곡동)",
3321,광진제일큰약국,약국,02-6215-2225,05039,"서울특별시 광진구 자양로 164, 하림빌딩 1층 (구의동)",
3322,자양으뜸한의원,한의원,02-452-1075,05055,"서울특별시 광진구 자양로15길 30, 2층 (자양동)",
3323,김형준가정의학과의원,의원,02-447-9009,05039,"서울특별시 광진구 자양로 160, 2층 (구의동)",
3324,서중산내경내과의원,의원,02-2201-4075,05058,"서울특별시 광진구 자양로13길 73, 2층 (자양동)",
3325,자양열린약국,약국,02-2201-4754,05058,"서울특별시 광진구 자양로13길 73, (자양동)",
3326,개포인치과의원,치과의원,3411-2804,06329,"서울특별시 강남구 삼성로 40, 202,203호 (개포동)",
3327,미도치과의원,치과의원,02-552-2879,06288,"서울특별시 강남구 삼성로 150, 202-1-B호 (대치동, 한보미도상가)",
3328,정도의료소비자생활협동조합정도한의원,한의원,02-3412-9003,06288,"서울특별시 강남구 삼성로 150, 3층 319호 (대치동, 한보미도종합상가)",
3329,향기로운서울훈치과의원,치과의원,02-444-0323,05061,"서울특별시 광진구 자양로13길 73-1, 2층 (자양동)",
3330,동서울정형외과의원,의원,02-453-1177,04953,"서울특별시 광진구 용마산로 2, (중곡동)",
3331,사랑이가득한치과의원,치과의원,02-3432-2875,06802,"서울특별시 서초구 청계산로 203, 303호 (신원동)",http://
3332,메디팜백악관약국,약국,02-457-6363,04953,"서울특별시 광진구 용마산로 4, 1층 (중곡동)",
3333,밝은미래안과의원,의원,02-455-5300,04953,"서울특별시 광진구 용마산로 4, 3층 (중곡동)",
3334,이웅석치과의원,치과의원,02-457-9912,04953,"서울특별시 광진구 용마산로 4, 2층 (중곡동)",
3335,구의본치과의원,치과의원,02-444-0189,04991,"서울특별시 광진구 자양로 201, 항석빌딩 3층 (구의동)",
3336,용마약국,약국,02-447-9621,04991,"서울특별시 광진구 자양로 201, 항석빌딩 1층 (구의동)",
3337,항석내과의원,의원,02-454-9114,04991,"서울특별시 광진구 자양로 201, (구의동)",
3338,광진제일한의원,한의원,458-7778,04953,"서울특별시 광진구 용마산로 10, 2층 (중곡동, 대붕빌딩)",
3339,삼성열린내과의원,의원,02-456-8575,04953,"서울특별시 광진구 용마산로 8, 2층 (중곡동)",
3340,선약국,약국,02-456-3433,04953,"서울특별시 광진구 용마산로 8, (중곡동)",
3341,이노플란트치과의원,치과의원,3437-2855,04953,"서울특별시 광진구 용마산로 10, 지하1층 (중곡동)",
3342,구길회마취통증의학과의원,의원,02-444-2513,05026,"서울특별시 광진구 자양로 131, K&S빌딩 3층 (자양동)",
3343,석성화한의원,한의원,458-1075,05026,"서울특별시 광진구 자양로 131, K&S빌딩 5~6층 6층 일부호 (자양동)",
3344,홈닥터의원,의원,,05024,"서울특별시 광진구 자양로 181-1, 1층 (구의동)",
3345,김동욱한의원,한의원,02-453-3500,05100,"서울특별시 광진구 뚝섬로 634, 1층 (자양동)",
3346,황한의원,한의원,02-856-2943,04945,"서울특별시 광진구 영화사로 23, 1층 (중곡동)",
3347,아톰정형외과의원,의원,02-452-7252,05025,"서울특별시 광진구 자양로 143, 1층 (자양동)",
3348,서소아과의원,의원,02-444-3106,05060,"서울특별시 광진구 뚝섬로 631-1, (자양동)",
