NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지
620,미소진한의원,한의원,032-330-3351,21323,"인천광역시 부평구 충선로 313, (삼산동)",
621,삼산대한약국,약국,032-330-8876,21323,"인천광역시 부평구 충선로 313, (삼산동)",
622,삼산에이스치과의원,치과의원,032-330-7528,21323,"인천광역시 부평구 충선로 313, (삼산동)",
623,한맘의원,의원,032-330-3014,21323,"인천광역시 부평구 충선로 313, 401호 (삼산동)",
624,고운세상부평피부과의원,의원,032-513-3006,21344,"인천광역시 부평구 길주로 633, 삼산메디캐슬 (삼산동)",http://www.beautyforever.co.kr
625,금송아지한의원,한의원,032-505-9275,21344,"인천광역시 부평구 길주로 633, 삼산메디캐슬 201, 403호 (삼산동)",http://www.bestcure.co.kr
626,나눔약국,약국,032-512-5040,21344,"인천광역시 부평구 길주로 633, 104호, 105호 (삼산동, 삼산메디캐슬)",
627,다봄안과의원,의원,032-513-3175,21344,"인천광역시 부평구 길주로 633, 402호 (삼산동, 메디캐슬빌딩)",
628,박촌에이스치과의원,치과의원,032-515-7522,21021,"인천광역시 계양구 장제로 999, 2층 (박촌동)",
629,세종한의원,한의원,032-501-8128,21021,"인천광역시 계양구 장제로 999, 3층 (박촌동)",
630,심우정신건강의학과의원,의원,032-504-2202,21344,"인천광역시 부평구 길주로 633, 삼산메디캐슬 302호 (삼산동)",
631,이다움치과의원,치과의원,032-518-0002,21344,"인천광역시 부평구 길주로 633, 502호 (삼산동, 메디캐슬빌딩)",
632,전비뇨기과의원,의원,032-501-7533,21344,"인천광역시 부평구 길주로 633, 501호 (삼산동, 메디케스)",
633,더블유플러스(W플러스)치과의원,치과의원,032-330-2873,21344,"인천광역시 부평구 체육관로 14, (삼산동)",http://www.joongangdental.co.kr/ 
634,명성온누리약국,약국,032-504-6605,21344,"인천광역시 부평구 체육관로 14, 309호 (삼산동)",
635,우리들내과의원,의원,032-506-8808,21344,"인천광역시 부평구 체육관로 14, 301호, 302호, 303호, 304호, 복합시설 (삼산동)",http://www.ourmed.co.kr/index.asp
636,박촌메디스의원,의원,032-547-1152,21021,"인천광역시 계양구 장제로1009번길 1, 2층,3층 (박촌동)",
637,박촌한의원,한의원,032-545-6695,21021,"인천광역시 계양구 장제로1009번길 2, (박촌동)",
638,새성모의원,의원,032-544-3233,21021,"인천광역시 계양구 장제로1009번길 2, 3층 (박촌동)",
639,성모당약국,약국,032-515-3838,21021,"인천광역시 계양구 장제로1009번길 2, (박촌동)",
640,이-편한치과의원,치과의원,032-521-2119,21021,"인천광역시 계양구 장제로1009번길 2, (박촌동)",
641,아루카소아청소년과의원,의원,032-544-8275,21081,"인천광역시 계양구 도두리로 46, 동보아파트상가 2층 203, 216호 (작전동)",
642,부흥온누리약국,약국,032-362-1125,21353,"인천광역시 부평구 장제로 160, 104호 (부평동, 갤럭시아파트)",
643,의료법인나누리의료재단나누리병원,병원,032-280-1109,21353,"인천광역시 부평구 장제로 156, (부평동)",http://www.nanoori.co.kr/sub09/sub09.php?sb=011&area_code=n002
644,바른신경외과의원,의원,032-523-7585,21323,"인천광역시 부평구 평천로 402, 영통빌딩 2, 3, 5층 (삼산동)",
645,사랑나누리약국,약국,032-505-7892,21353,"인천광역시 부평구 장제로 154, (부평동)",
646,이종수치과의원,치과의원,032-553-7528,21061,"인천광역시 계양구 용종로 97, (용종동, 신대진아파트단지내상가)",
647,명의원,의원,032-523-7778,21352,"인천광역시 부평구 장제로 176, (부평동)",
648,한결치과의원,치과의원,032-526-8799,21396,"인천광역시 부평구 대정로 93, 웰링턴 4층 411호, 412호 (부평동)",
649,고려가정의원,의원,032-551-2626,21028,"인천광역시 계양구 병방로 17, 제일빌딩 (병방동)",
650,솔미약국,약국,032-511-9772,21352,"인천광역시 부평구 장제로 178, (부평동)",
651,중앙약국,약국,032-546-4111,21028,"인천광역시 계양구 병방로 17, 제일빌딩 (병방동)",
652,굿케어요양병원,요양병원,032-710-4358,21392,"인천광역시 부평구 장제로 117, 1~8층 (부평동)",
653,영창한의원,한의원,032-504-9070,21352,"인천광역시 부평구 장제로 188-2, (부평동)",
654,명치과의원,치과의원,032-553-2875,21028,"인천광역시 계양구 병방로 13, (병방동)",
655,올리브요양병원,요양병원,032-523-7771,21392,"인천광역시 부평구 장제로 129, (부평동)",http://www.alivehosp.co.kr
656,365약국,약국,032-547-0365,21080,"인천광역시 계양구 오조산로 1, 거승프라자 107호 (작전동)",
657,상쾌한한의원,한의원,032-546-0075,21080,"인천광역시 계양구 오조산로 1, 거승프라자 202호, 203-2호 (작전동)",
658,성모25의원,의원,552-5365,21080,"인천광역시 계양구 오조산로 1, 거승프라자 5층 502호 (작전동)",
659,연세세브란스치과의원,치과의원,032-258-2228,21080,"인천광역시 계양구 오조산로 1, 거승프라자 3층 304호 (작전동)",
660,키즈웰소아청소년과의원,의원,032-548-0650,21080,"인천광역시 계양구 오조산로 1, 401호 (작전동, 거승프라자)",
661,푸른솔신경과의원,의원,032-518-3080,21404,"인천광역시 부평구 경원대로 1436, (부평동)",
662,하나로약국,약국,032-528-4196,21404,"인천광역시 부평구 경원대로 1436, 1층 (부평동)",
663,보람정형외과의원,의원,032-554-1784,21080,"인천광역시 계양구 오조산로 3, 3,4층 (작전동)",
664,서울신내과의원,의원,032-545-0332,21080,"인천광역시 계양구 오조산로 3, 한미리빌딩 2층 201호 (작전동)",
665,신안과의원,의원,032-554-2764,21080,"인천광역시 계양구 오조산로 3, (작전동, 한미리빌딩)",
666,알프스치과의원,치과의원,032-545-3719,21080,"인천광역시 계양구 오조산로 3, 한미리빌딩 4층 401호 (작전동)",http://www.gyye.co.kr/
667,한마음약국,약국,032-551-7701,21080,"인천광역시 계양구 오조산로 3, 한미리빌딩 (작전동)",
668,미소부부치과의원,치과의원,032-512-2875,21351,"인천광역시 부평구 장제로 212, 2층 (부평동)",
669,부평부부한의원,한의원,032-529-5999,21351,"인천광역시 부평구 장제로 212, (부평동)",
670,구월프라자약국,약국,032-471-8535,21534,"인천광역시 남동구 구월로 284, (구월동, 1층일부)",
671,모래내서울안과의원,의원,032-715-5061,21534,"인천광역시 남동구 구월로 284, 구월프라자 201,501호 (구월동)",
672,본치과의원,치과의원,851-2875,21534,"인천광역시 남동구 구월로 284, 구월프라자 301호 (구월동)",http://www.beautyimplant.com
673,우리정형외과의원,의원,032-467-8877,21534,"인천광역시 남동구 구월로 284, 1,4,5층 (구월동)",
674,장태일내과의원,의원,032-471-7500,21534,"인천광역시 남동구 구월로 284, (구월동)",
675,참빛마취통증의학과의원,의원,032-464-0625,21534,"인천광역시 남동구 구월로 284, (구월동)",
676,미르한방병원,한방병원,032-501-7582,21360,"인천광역시 부평구 장제로 153, 부흥빌딩 1층일부(105호),4층,5층 (부평동)",
677,의료법인보람의료재단보람병원,정신병원,032-542-0114,21080,"인천광역시 계양구 오조산로 11, (작전동)",
678,늘편안한의원,한의원,032-508-1275,21360,"인천광역시 부평구 장제로 171, 2층 (부평동)",
679,21세기맑은약국,약국,032-363-2201,21344,"인천광역시 부평구 길주로 623, 지하2층 (삼산동)",
680,롯데약국,약국,032-511-8878,21344,"인천광역시 부평구 길주로 623, 대덕리치아노 3층 331호 (삼산동)",
681,부평열린안과의원,의원,032-267-7500,21344,"인천광역시 부평구 길주로 623, 대덕리치아노 3층 334, 335, 336호 (삼산동)",
682,에스에스치과의원,치과의원,032-363-2046,21344,"인천광역시 부평구 길주로 623, 지하2층 B203호 (삼산동)",
683,연세힐텍소아청소년과의원,의원,032-363-2150,21344,"인천광역시 부평구 길주로 623, 지하2층 (삼산동, 롯데마트)",
684,코코이비인후과의원,의원,032-519-9901,21344,"인천광역시 부평구 길주로 623, 대덕리치아노 3층 327, 330호 (삼산동)",http://www.cocoent.net/index.asp
685,행복한약국,약국,070-4156-1122,21344,"인천광역시 부평구 길주로 623, 328호 (삼산동, 대덕리치아노)",
686,정우약국,약국,032-552-4195,21125,"인천광역시 계양구 효서로 381, 상가동 (작전동, 현대2차아파트)",
687,김주영한의원,한의원,469-9988,21542,"인천광역시 남동구 구월로 279, 2층 (만수동)",
688,물방울치과의원,치과의원,032-469-2811,21542,"인천광역시 남동구 구월로 279, 3층 (만수동)",
689,베스트치과의원,치과의원,032-524-2879,21323,"인천광역시 부평구 평천로 394, 301호 (삼산동, 시티프라자)",
690,재단법인 자연재단 더필잎요양병원,요양병원,032-521-5555,21356,"인천광역시 부평구 장제로 175, 지하1(일부)층, 1(일부)층, 2층~8층 전체 (부평동)",http://www.thephilip.kr
691,판도라계양메디칼약국,약국,032-542-3858,21080,"인천광역시 계양구 오조산로7번길 6-14, 람세스빌2 1층 (작전동)",
692,모두한의원 인천구월,한의원,032-713-9156,21536,"인천광역시 남동구 인주대로751번길 62, 2층 (구월동)",
693,경희일이삼한의원,한의원,463-1123,21534,"인천광역시 남동구 구월로 280, 2층 (구월동)",
694,모래내 참사랑약국,약국,032-461-4482,21534,"인천광역시 남동구 구월남로 283, 106호 (구월동)",
695,모래내치과의원,치과의원,468-2755,21534,"인천광역시 남동구 구월로 280, 5층 (구월동)",
696,미듬메디컬의원,의원,032-471-3900,21534,"인천광역시 남동구 구월남로 283, 2층 (구월동)",
697,연세프라자약국,약국,032-462-0392,21534,"인천광역시 남동구 구월로 280, (구월동, 1층일부)",
698,인하내과의원,의원,032-466-0101,21534,"인천광역시 남동구 구월로 280, 3층 (구월동, 연세메디칼빌딩)",
699,서울이건치과의원,치과의원,032-271-2277,21391,"인천광역시 부평구 부흥로 342, 4층층 (부평동)",
700,365플란트치과의원,치과의원,032-361-8880,21360,"인천광역시 부평구 장제로 145, 신명스카이홈 404, 407호 (부평동)",
701,인천바오로병원,정신병원,032-525-7080,21360,"인천광역시 부평구 장제로 145, (부평동)",
702,인천힘찬종합병원,종합병원,032-1899-2220,21655,"인천광역시 남동구 논현로 72-0, 인천힘찬종합병원",
703,금호약국,약국,032-505-2101,21356,"인천광역시 부평구 장제로 205, (부평동)",
704,부평한국정형외과의원,의원,032-514-7582,21356,"인천광역시 부평구 장제로 205, 2층 (부평동)",
705,안성모치과의원,치과의원,032-517-2728,21356,"인천광역시 부평구 장제로 205, (부평동, 대양빌딩)",
706,이-바른치과의원,치과의원,032-513-7528,21355,"인천광역시 부평구 장제로 211, 3층 (부평동, 명지빌딩)",
707,남항우한의원,한의원,032-555-5575,21069,"인천광역시 계양구 오조산로 53, 미소지움메디컬빌딩 2층 202호 (계산동)",
708,서울봄안과의원,의원,032-719-8190,21069,"인천광역시 계양구 오조산로 53, 7층 701호~704호 (계산동)",
709,연세차비뇨기과의원,의원,032-543-5991,21069,"인천광역시 계양구 오조산로 53, 401호 (계산동, 미소지움메디칼)",
710,키즈프라임치과의원,치과의원,032-556-2275,21069,"인천광역시 계양구 오조산로 53, 301호 (계산동, 연세차메디칼센타)",
711,한빛정형외과의원,의원,032-546-8275,21069,"인천광역시 계양구 오조산로 53, 연세차메디칼센터 4,5층 (계산동)",
712,행복한온누리약국,약국,032-556-9721,21069,"인천광역시 계양구 오조산로 53, (계산동)",
713,경희자란한의원,한의원,032-464-1688,21536,"인천광역시 남동구 구월남로 280, 2층 (구월동, 알파프라자)",
714,고은소아청소년과의원,의원,032-472-5292,21536,"인천광역시 남동구 구월남로 280, 3층 (구월동, 알파프라자)",
715,나광룡치과의원,치과의원,032-471-0617,21536,"인천광역시 남동구 구월남로 280, 3층일부층 (구월동, 알파프라자)",
716,모래내약국,약국,032-467-2405,21536,"인천광역시 남동구 구월남로 280, (구월동, 알파프라자 105호)",
717,모래내정형외과의원,의원,463-2002,21536,"인천광역시 남동구 구월남로 280, 2층 일부호 (구월동)",
718,이가편한치과의원,치과의원,467-2877,21534,"인천광역시 남동구 구월로 278, 2층 (구월동)",
719,우리가족치과의원,치과의원,032-551-2879,21016,"인천광역시 계양구 양지로 151, 3층 301호 (귤현동)",
720,청심한의원,한의원,032-501-1590,21355,"인천광역시 부평구 장제로221번길 3, (부평동)",
721,태양온누리약국,약국,032-556-9749,21016,"인천광역시 계양구 양지로 151, 104호 (귤현동, 샤인빌딩)",
722,행복한내과의원,의원,032-552-3266,21016,"인천광역시 계양구 양지로 151, 4층 (귤현동, 샤인빌딩)",
723,건강약국,약국,032-548-2095,21080,"인천광역시 계양구 봉오대로 785, (주)이마트 (작전동)",
724,연세한의원,한의원,833-6789,21534,"인천광역시 남동구 호구포로800번길 28, 203호 (구월동, 금한빌딩)",
725,박영준경희한의원,한의원,032-513-0635,21318,"인천광역시 부평구 평천로 389, (삼산동)",http://www.hanbangnews.pe.kr/
726,으뜸한의원,한의원,464-3888,21534,"인천광역시 남동구 구월로276번길 70, 2층 (구월동)",
727,계양포인트정형외과의원,의원,032-548-0915,21028,"인천광역시 계양구 장제로 916, 2층 일부호 (병방동)",
728,유안내과의원,의원,032-543-8500,21028,"인천광역시 계양구 장제로 916, 장원빌딩 3층 301호 (병방동)",
